# index, as_id, _pos
1778,1778,"array([3.16718938, 5.09198121])"
1779,8137,"array([3.30411757, 5.55566566])"
1780,4810,"array([3.4931035 , 5.89146798])"
1781,1781,"array([3.67228954, 5.98985417])"
1782,6931,"array([3.00164512, 5.92136598])"
1783,6932,"array([3.15704553, 5.56327275])"
1784,1784,"array([2.8479204 , 5.67388939])"
1785,1785,"array([2.69041779, 5.54347375])"
1786,6933,"array([2.91701874, 5.34069374])"
1787,8138,"array([2.89587639, 5.39325019])"
1788,10400,"array([2.78088649, 5.04088505])"
1789,1789,"array([3.03761882, 5.89980102])"
1790,1790,"array([2.83804877, 5.77754521])"
1791,6936,"array([3.12752123, 5.88706272])"
1792,8140,"array([3.18996701, 6.16099642])"
1793,6938,"array([2.88343218, 5.48963467])"
1794,6939,"array([3.27294884, 5.5640257 ])"
1795,8141,"array([3.50512326, 5.59503147])"
1796,6941,"array([3.20833702, 5.57703895])"
1797,1797,"array([3.3729368 , 5.27916363])"
1798,1798,"array([2.80465712, 5.67944051])"
1799,6942,"array([3.45334001, 5.3969228 ])"
1800,1800,"array([3.30227754, 5.34012387])"
1801,8142,"array([2.64287209, 5.46008551])"
1802,6944,"array([3.13227449, 5.59552495])"
1803,8143,"array([3.19709875, 5.57379599])"
1804,6946,"array([3.40496958, 5.87116901])"
1805,6947,"array([3.34957172, 5.59344937])"
1806,6948,"array([2.87112786, 5.47678037])"
1807,6949,"array([3.17610512, 5.51097788])"
1808,1808,"array([3.10741231, 5.901831  ])"
1809,6950,"array([3.04561113, 5.34566216])"
1810,10762,"array([2.99840857, 5.13071879])"
1811,8145,"array([2.6112734 , 5.21715534])"
1812,8146,"array([3.06696243, 5.24249226])"
1813,6954,"array([2.66060313, 5.40656624])"
1814,10641,"array([3.16885157, 5.66481751])"
1815,8148,"array([2.71193632, 5.66251156])"
1816,6957,"array([3.19877915, 6.24450239])"
1817,10763,"array([2.93250152, 5.43513046])"
1818,10859,"array([3.02342904, 5.92797439])"
1819,8151,"array([3.40905854, 6.09720727])"
1820,10405,"array([3.36615673, 5.5832591 ])"
1821,8153,"array([3.37590695, 5.7460516 ])"
1822,8154,"array([3.00511951, 5.19018673])"
1823,10765,"array([2.94514079, 5.77827639])"
1824,8156,"array([3.24662542, 5.41915579])"
1825,10766,"array([3.04449038, 5.95028265])"
1826,6967,"array([3.00925879, 5.37044647])"
1827,6968,"array([3.92249456, 5.39029099])"
1828,6969,"array([2.96843237, 5.5674583 ])"
1829,1829,"array([2.86798619, 5.50156109])"
1830,1830,"array([3.09420076, 5.50368429])"
1831,1831,"array([3.39561982, 6.20487207])"
1832,1832,"array([3.2400138 , 5.25423497])"
1833,1833,"array([3.22627697, 5.29010836])"
1834,10887,"array([3.11689292, 5.94717727])"
1835,1835,"array([3.45937208, 4.82588147])"
1836,1836,"array([3.20535865, 5.14291278])"
1837,10409,"array([3.19127695, 5.50840171])"
1838,8160,"array([2.79508599, 4.97895134])"
1839,1839,"array([2.85494101, 5.79961037])"
1840,1840,"array([3.36096945, 6.43107755])"
1841,4853,"array([3.8976018 , 5.67822005])"
1842,1842,"array([3.4112017 , 5.39440916])"
1843,4854,"array([3.70425323, 5.7531636 ])"
1844,6973,"array([3.12416489, 5.41798436])"
1845,8161,"array([3.00010389, 5.61916185])"
1846,4857,"array([3.80240866, 5.94556013])"
1847,6975,"array([2.99838868, 5.23604541])"
1848,10647,"array([2.94496998, 5.23258477])"
1849,1849,"array([3.45502848, 5.23480639])"
1850,1850,"array([3.53971335, 5.13940081])"
1851,4860,"array([3.78340273, 5.97024231])"
1852,1852,"array([2.89218307, 5.7564461 ])"
1853,1853,"array([3.38571316, 4.84545386])"
1854,4861,"array([3.7708167 , 5.32692793])"
1855,10830,"array([3.01788874, 5.04867175])"
1856,10412,"array([3.48882528, 5.98449093])"
1857,6979,"array([3.49312051, 5.75811817])"
1858,10413,"array([3.13237396, 5.54377574])"
1859,6981,"array([3.243249  , 5.73996654])"
1860,8166,"array([3.22745919, 5.57782658])"
1861,6983,"array([3.06877659, 5.59273556])"
1862,6984,"array([2.74952802, 5.30766514])"
1863,10414,"array([3.15213034, 5.06561004])"
1864,6986,"array([2.77993742, 5.43896551])"
1865,8168,"array([2.90632578, 5.42355648])"
1866,8169,"array([3.19180088, 6.05518666])"
1867,6989,"array([3.12723621, 5.37905583])"
1868,6990,"array([3.50533448, 5.47883082])"
1869,6991,"array([2.8902105 , 5.16787857])"
1870,6992,"array([3.39156543, 5.74572044])"
1871,6993,"array([3.0082315 , 5.69848155])"
1872,6994,"array([3.25595531, 5.87379655])"
1873,6995,"array([2.74299503, 5.64613396])"
1874,1874,"array([2.97234017, 5.28191036])"
1875,6996,"array([3.39762057, 5.5452173 ])"
1876,6997,"array([2.85175851, 5.63209115])"
1877,6998,"array([2.90474415, 5.81396588])"
1878,8170,"array([3.27907661, 5.62365116])"
1879,10415,"array([2.68851996, 5.65934844])"
1880,1880,"array([3.48167139, 5.13847237])"
1881,7001,"array([3.63058584, 5.33360041])"
1882,1882,"array([3.63710323, 5.0214399 ])"
1883,1883,"array([3.51545017, 5.01554845])"
1884,10416,"array([3.1892001 , 5.52198294])"
1885,7003,"array([2.82563566, 5.81900942])"
1886,10417,"array([3.72586403, 5.89298818])"
1887,1887,"array([3.30057418, 5.13284748])"
1888,1888,"array([3.69782599, 5.17658996])"
1889,8174,"array([2.75830806, 5.60579455])"
1890,1890,"array([3.51376575, 5.16585876])"
1891,1891,"array([3.48498929, 5.22081679])"
1892,7006,"array([2.54213047, 5.58474531])"
1893,8175,"array([3.10510091, 5.43076913])"
1894,10649,"array([3.84437042, 5.52379403])"
1895,10419,"array([2.87098503, 5.18285812])"
1896,10420,"array([3.47319473, 6.25685899])"
1897,1897,"array([3.22191218, 5.19659687])"
1898,8179,"array([3.15833666, 5.29068379])"
1899,1899,"array([3.38522677, 5.2557601 ])"
1900,8180,"array([2.78747011, 5.53448026])"
1901,1901,"array([3.20806939, 5.08842337])"
1902,1902,"array([3.54901589, 4.89276242])"
1903,7013,"array([2.81327675, 5.7172198 ])"
1904,7014,"array([2.93996762, 5.1432712 ])"
1905,7015,"array([3.3042984 , 5.61814635])"
1906,1906,"array([3.45365392, 5.70679855])"
1907,7016,"array([3.02522899, 5.48949812])"
1908,1908,"array([3.357088  , 5.89613125])"
1909,1909,"array([2.65968622, 5.78249199])"
1910,7017,"array([3.1283621 , 5.69188799])"
1911,7018,"array([3.34505762, 5.77916827])"
1912,7019,"array([3.18117613, 5.40162734])"
1913,1913,"array([2.94279186, 6.32883148])"
1914,1914,"array([2.98220611, 5.94243986])"
1915,7020,"array([3.78529115, 5.55154076])"
1916,1916,"array([3.57237457, 5.77098243])"
1917,7021,"array([2.6458971 , 5.61053411])"
1918,7022,"array([3.35754923, 5.39291162])"
1919,4908,"array([3.11309731, 5.54996028])"
1920,7023,"array([3.13445056, 5.57297352])"
1921,10650,"array([2.93132468, 5.498434  ])"
1922,1922,"array([3.56524948, 4.70205964])"
1923,4911,"array([3.16461632, 5.40750589])"
1924,4912,"array([3.01529678, 5.41356797])"
1925,4913,"array([3.0172463 , 5.11079852])"
1926,8182,"array([3.06373258, 5.17171236])"
1927,7026,"array([3.17507962, 5.60705739])"
1928,10422,"array([3.07977434, 5.25441621])"
1929,10651,"array([2.93478415, 5.55392325])"
1930,1930,"array([3.42262692, 5.41281368])"
1931,7029,"array([2.82778579, 5.26013464])"
1932,1932,"array([3.34555096, 5.49464478])"
1933,8185,"array([3.03652246, 5.03512427])"
1934,10424,"array([3.11769236, 5.16040332])"
1935,8187,"array([2.95347131, 4.97518811])"
1936,4922,"array([2.93177497, 5.24414392])"
1937,4923,"array([2.89185869, 5.29230265])"
1938,7033,"array([2.84901357, 5.69609666])"
1939,8188,"array([3.12936924, 5.52330894])"
1940,4926,"array([3.59512605, 5.71795609])"
1941,4927,"array([2.74705988, 5.62868575])"
1942,7035,"array([3.12194277, 5.45271283])"
1943,10769,"array([2.97981055, 5.31195949])"
1944,7037,"array([2.93047139, 5.54114015])"
1945,7038,"array([3.32408225, 6.26018749])"
1946,10770,"array([2.95689682, 5.88864134])"
1947,7040,"array([3.16664626, 5.34453514])"
1948,7041,"array([2.93226496, 5.29515265])"
1949,7042,"array([2.80376531, 5.91301884])"
1950,7043,"array([2.90076828, 5.22198447])"
1951,7044,"array([2.77886674, 5.58247785])"
1952,8191,"array([3.50194592, 5.35114913])"
1953,7046,"array([3.08695866, 5.13034674])"
1954,4940,"array([3.14063402, 5.53385056])"
1955,1955,"array([3.45810503, 4.58916359])"
1956,7047,"array([3.07655042, 5.27067101])"
1957,1957,"array([3.25980084, 5.66719319])"
1958,8192,"array([3.82326324, 4.79271036])"
1959,10654,"array([3.16016381, 5.95214463])"
1960,7050,"array([2.62714033, 5.96460151])"
1961,7051,"array([3.01242212, 5.94724961])"
1962,4946,"array([3.08690314, 5.2109592 ])"
1963,4947,"array([3.39728831, 5.85333869])"
1964,8194,"array([2.95211332, 4.80342504])"
1965,7053,"array([3.18317762, 5.21951179])"
1966,8195,"array([3.74043356, 5.17659722])"
1967,1967,"array([3.23251255, 5.36332108])"
1968,7055,"array([3.22638535, 5.15855169])"
1969,4952,"array([2.9415076 , 5.53198909])"
1970,1970,"array([3.07122663, 6.09752953])"
1971,7056,"array([3.21386134, 6.20710949])"
1972,7057,"array([3.11953055, 5.73890652])"
1973,7058,"array([3.11693209, 5.34786533])"
1974,8196,"array([3.55040198, 5.1585488 ])"
1975,1975,"array([3.05818942, 5.76382745])"
1976,4957,"array([3.1116939 , 5.49087144])"
1977,4958,"array([3.30337583, 5.49313891])"
1978,1978,"array([2.8990652 , 6.40458307])"
1979,4959,"array([3.10948252, 5.56077809])"
1980,10655,"array([2.96989317, 5.24490373])"
1981,7061,"array([2.97112881, 5.75221726])"
1982,1982,"array([3.08528564, 5.63238578])"
1983,7062,"array([2.78283271, 5.79960268])"
1984,1984,"array([3.02468192, 6.41111471])"
1985,4963,"array([3.27508321, 5.65489698])"
1986,1986,"array([2.90125852, 6.43158808])"
1987,8198,"array([3.37114047, 5.19917241])"
1988,7064,"array([3.31923962, 5.74503721])"
1989,4966,"array([3.12557413, 5.06508148])"
1990,4967,"array([3.64297619, 5.60349272])"
1991,1991,"array([2.93190415, 6.29324902])"
1992,4968,"array([3.17420536, 5.62457974])"
1993,4969,"array([3.26122188, 5.41429942])"
1994,7065,"array([3.0504168, 5.6468844])"
1995,7066,"array([2.81065792, 5.66305252])"
1996,8199,"array([3.38213757, 4.98533042])"
1997,7068,"array([3.24431256, 5.66091609])"
1998,1998,"array([2.66155083, 5.81771611])"
1999,8200,"array([4.07629885, 5.4214254 ])"
2000,7070,"array([3.08434485, 5.52074049])"
2001,7071,"array([3.43526044, 5.67615483])"
2002,8201,"array([3.79551808, 4.98476113])"
2003,2003,"array([2.9572533 , 5.27148865])"
2004,10656,"array([2.58084606, 5.47139433])"
2005,4979,"array([2.98348625, 5.57423265])"
2006,8203,"array([3.86870013, 5.3596889 ])"
2007,2007,"array([3.46299365, 4.99736983])"
2008,2008,"array([3.65895713, 5.91381447])"
2009,10430,"array([3.32406849, 5.68039997])"
2010,4982,"array([2.95624116, 6.01305819])"
2011,2011,"array([3.36146718, 5.71642965])"
2012,2012,"array([3.56366725, 4.78106804])"
2013,4983,"array([2.97758927, 5.51663013])"
2014,4984,"array([3.03545632, 5.60874223])"
2015,2015,"array([2.97985501, 5.44738345])"
2016,8205,"array([3.50887587, 5.24731367])"
2017,8206,"array([2.97350756, 4.850041  ])"
2018,2018,"array([3.66527795, 5.45761403])"
2019,2019,"array([2.43681274, 5.35666401])"
2020,7078,"array([2.88186016, 5.51666328])"
2021,7079,"array([3.1624915, 5.9208468])"
2022,4989,"array([3.03924157, 5.0668045 ])"
2023,7080,"array([3.26066722, 6.23542355])"
2024,2024,"array([3.18738526, 5.45463506])"
2025,8207,"array([3.45687284, 4.74601407])"
2026,10431,"array([2.8172691 , 5.27707831])"
2027,2027,"array([3.80784539, 5.37525936])"
2028,2028,"array([3.62703233, 5.17637896])"
2029,4993,"array([2.73766804, 5.47391523])"
2030,8209,"array([3.80162022, 5.1099535 ])"
2031,8210,"array([3.47541317, 5.10702884])"
2032,4996,"array([2.84946309, 5.22922039])"
2033,2033,"array([3.42002023, 5.55497069])"
2034,4997,"array([2.91366884, 5.84927844])"
2035,8211,"array([3.68135952, 5.04663453])"
2036,2036,"array([3.42355984, 4.65902747])"
2037,4999,"array([3.02967273, 5.88178166])"
2038,5000,"array([3.29061019, 5.48001075])"
2039,8212,"array([3.05644943, 5.22889862])"
2040,5002,"array([3.5381564 , 5.69571598])"
2041,2041,"array([3.00638648, 5.54760569])"
2042,2042,"array([3.56503477, 5.4997824 ])"
2043,5003,"array([2.92967616, 5.47956219])"
2044,2044,"array([3.09808893, 5.84630848])"
2045,5004,"array([2.93957153, 5.19199906])"
2046,7087,"array([3.29661322, 6.01525074])"
2047,5006,"array([2.86278074, 5.70654716])"
2048,2048,"array([3.66774197, 5.94150778])"
2049,8213,"array([3.42071934, 5.15468547])"
2050,7089,"array([2.87127503, 5.31898122])"
2051,5009,"array([3.12292378, 5.56245033])"
2052,2052,"array([2.95795523, 5.39799527])"
2053,10771,"array([3.09840471, 5.88690057])"
2054,7091,"array([3.46160946, 5.58502637])"
2055,7092,"array([3.18729093, 5.60158637])"
2056,2056,"array([3.01811618, 5.50314267])"
2057,7093,"array([2.8799189 , 5.81639006])"
2058,8215,"array([3.50452175, 5.30250833])"
2059,7095,"array([2.89543613, 5.68701896])"
2060,7096,"array([2.95377026, 5.59206951])"
2061,8216,"array([3.86330314, 5.18352796])"
2062,7098,"array([3.25147349, 5.72746506])"
2063,8217,"array([3.46167976, 4.78937315])"
2064,8218,"array([3.24082622, 5.29984071])"
2065,7101,"array([3.41267296, 5.75136608])"
2066,10772,"array([3.04122525, 5.9209457 ])"
2067,8220,"array([3.47916266, 5.18259076])"
2068,5024,"array([3.2201397 , 5.47185109])"
2069,8221,"array([3.73044654, 5.49044703])"
2070,7105,"array([3.19621748, 5.43983597])"
2071,7106,"array([2.63908125, 5.38949337])"
2072,7107,"array([2.89142732, 5.4718449 ])"
2073,10773,"array([3.02202674, 5.84620142])"
2074,8223,"array([3.79216657, 5.15809066])"
2075,8224,"array([3.50829451, 5.03985043])"
2076,8225,"array([3.87355943, 5.26513625])"
2077,5033,"array([3.30238406, 5.58392438])"
2078,8226,"array([3.3500596 , 5.82306524])"
2079,7113,"array([3.1075055, 5.2157158])"
2080,8227,"array([3.6185573 , 5.07871559])"
2081,7115,"array([3.13217414, 5.43337172])"
2082,8228,"array([3.37237481, 5.32161606])"
2083,10435,"array([2.92049167, 5.6841457 ])"
2084,10436,"array([3.39360835, 6.23525171])"
2085,5041,"array([3.05362406, 5.56221016])"
2086,8231,"array([3.76836331, 5.01406806])"
2087,7120,"array([3.35212047, 6.26908497])"
2088,8232,"array([3.67292925, 5.06570533])"
2089,7122,"array([3.17647005, 5.35979226])"
2090,5046,"array([2.7636826, 5.5655335])"
2091,10437,"array([3.04329826, 5.54640442])"
2092,5048,"array([3.04669349, 5.99120981])"
2093,5049,"array([3.18077288, 5.41458664])"
2094,5050,"array([2.85624507, 5.8820531 ])"
2095,5051,"array([3.14141548, 5.69910959])"
2096,7124,"array([2.83799917, 5.73098734])"
2097,7125,"array([3.22995789, 6.24176248])"
2098,10774,"array([2.97295429, 5.85986266])"
2099,7127,"array([3.33240355, 5.50368523])"
2100,5056,"array([3.26046682, 5.48040015])"
2101,7128,"array([3.18153173, 5.46604934])"
2102,5058,"array([3.35070027, 5.67414968])"
2103,10661,"array([3.39903675, 5.51364345])"
2104,10440,"array([2.97147399, 5.48086291])"
2105,8237,"array([3.20534508, 4.88735543])"
2106,7132,"array([3.11102296, 5.41410988])"
2107,2107,"array([3.14440161, 4.88473291])"
2108,2108,"array([3.47421315, 5.27826218])"
2109,2109,"array([3.66706151, 5.02087392])"
2110,2110,"array([3.35806088, 5.48616242])"
2111,7133,"array([3.28932665, 5.64428462])"
2112,10775,"array([3.27804656, 5.29410075])"
2113,8239,"array([3.64103572, 5.06789848])"
2114,10442,"array([2.97702991, 5.20201912])"
2115,7137,"array([3.85403485, 5.39068283])"
2116,2116,"array([3.37442816, 5.23741105])"
2117,2117,"array([3.54819029, 4.8658487 ])"
2118,2118,"array([3.78164346, 5.24530301])"
2119,7138,"array([3.05706563, 5.28482412])"
2120,2120,"array([3.5758217 , 5.11506375])"
2121,7139,"array([3.20928208, 5.55154821])"
2122,7140,"array([3.19968026, 5.45898975])"
2123,5071,"array([3.0366557 , 5.85688386])"
2124,5072,"array([2.82585237, 5.88361669])"
2125,10831,"array([3.13561523, 5.04501177])"
2126,5074,"array([3.39711219, 5.98520313])"
2127,5075,"array([3.3673436 , 6.00190598])"
2128,2128,"array([3.56300495, 5.26007133])"
2129,5076,"array([2.91457336, 5.47388603])"
2130,10444,"array([3.07162528, 5.85823354])"
2131,2131,"array([3.4070378 , 4.49110535])"
2132,5078,"array([3.2274466 , 5.92833702])"
2133,7143,"array([3.12653032, 5.93249564])"
2134,2134,"array([3.29243381, 5.20885717])"
2135,2135,"array([3.2602752 , 5.03335196])"
2136,7144,"array([3.01565479, 5.58578632])"
2137,5081,"array([3.28182589, 5.45982124])"
2138,8243,"array([3.40718853, 4.98233506])"
2139,7146,"array([3.0924908 , 5.05500667])"
2140,2140,"array([3.42410611, 5.77194053])"
2141,7147,"array([3.11453745, 5.2024871 ])"
2142,5085,"array([3.15615324, 4.9859785 ])"
2143,5086,"array([2.73574729, 5.67071425])"
2144,7148,"array([3.30151005, 5.39726332])"
2145,5088,"array([3.03863723, 5.4291983 ])"
2146,2146,"array([3.30458377, 5.15367028])"
2147,5089,"array([3.33967052, 5.33105694])"
2148,2148,"array([2.97811364, 4.69424063])"
2149,8244,"array([3.81842939, 5.28223146])"
2150,2150,"array([3.11908471, 5.4693657 ])"
2151,8245,"array([3.4728795 , 5.01605733])"
2152,7151,"array([3.25768992, 5.52107056])"
2153,7152,"array([3.2920357 , 5.52473392])"
2154,7153,"array([3.31703045, 5.82010413])"
2155,8246,"array([3.45329929, 5.15003286])"
2156,10832,"array([3.12393446, 5.22290427])"
2157,5097,"array([3.06959012, 5.52103982])"
2158,8248,"array([2.7549646 , 5.48752933])"
2159,5099,"array([2.57658841, 5.64429976])"
2160,7157,"array([2.93036057, 5.40808707])"
2161,5101,"array([2.9229337 , 5.38213476])"
2162,8249,"array([4.09613214, 5.37186123])"
2163,8250,"array([3.70105136, 5.22197128])"
2164,7160,"array([3.15650847, 5.39094753])"
2165,5105,"array([2.99296339, 5.20229466])"
2166,8251,"array([3.5309604 , 5.28107841])"
2167,5107,"array([2.94013734, 5.16543601])"
2168,8252,"array([2.54432704, 5.30273768])"
2169,5109,"array([3.07589468, 5.80009395])"
2170,7163,"array([2.89595213, 5.25954105])"
2171,8253,"array([3.71586002, 4.53949456])"
2172,8254,"array([3.49779766, 4.76606496])"
2173,8255,"array([3.54833966, 5.00278051])"
2174,10665,"array([2.9634589 , 5.51486567])"
2175,7168,"array([2.92790237, 5.56986306])"
2176,7169,"array([3.2854159 , 5.49784039])"
2177,7170,"array([3.02063232, 5.74648222])"
2178,8257,"array([3.78716864, 4.70610393])"
2179,5119,"array([2.92538723, 5.74563702])"
2180,8258,"array([3.42301302, 4.75235291])"
2181,8259,"array([3.37524039, 5.34003814])"
2182,7174,"array([3.03791242, 5.69782128])"
2183,7175,"array([3.83292411, 6.00105622])"
2184,7176,"array([3.28494842, 5.33972839])"
2185,7177,"array([2.70707864, 5.54860345])"
2186,7178,"array([3.26573809, 5.60490264])"
2187,7179,"array([3.15896726, 5.81720662])"
2188,7180,"array([3.13311598, 5.76810012])"
2189,7181,"array([2.90257187, 5.62717232])"
2190,10447,"array([3.12538345, 5.26237438])"
2191,7183,"array([3.04010186, 5.23358301])"
2192,8261,"array([3.52796318, 5.041301  ])"
2193,8262,"array([3.53853737, 5.39883697])"
2194,8263,"array([2.64111569, 5.27741087])"
2195,8264,"array([3.70305882, 4.81081193])"
2196,7188,"array([3.15511493, 5.65103518])"
2197,7189,"array([2.82153617, 5.51876242])"
2198,8265,"array([3.34649684, 4.64396143])"
2199,10448,"array([2.47140487, 5.65720106])"
2200,7192,"array([2.65600821, 5.58360758])"
2201,7193,"array([2.71282545, 5.52143567])"
2202,7194,"array([3.07654815, 5.60985102])"
2203,7195,"array([3.03463742, 6.08822787])"
2204,8267,"array([3.35468469, 5.04594195])"
2205,10833,"array([2.92259638, 5.30698866])"
2206,8269,"array([3.73022302, 5.29404425])"
2207,8270,"array([3.92379902, 4.95673924])"
2208,7200,"array([3.68338043, 5.33136731])"
2209,7201,"array([3.09604773, 5.56689784])"
2210,8271,"array([3.40904255, 5.23095033])"
2211,7203,"array([3.13063271, 5.40515416])"
2212,8272,"array([3.51864682, 5.20434941])"
2213,10450,"array([3.32325527, 5.89379038])"
2214,7206,"array([3.10841704, 5.71725346])"
2215,7207,"array([3.15077963, 5.35715669])"
2216,7208,"array([2.74147817, 5.45184481])"
2217,10667,"array([3.01333702, 5.07113781])"
2218,10668,"array([3.27538005, 5.58568226])"
2219,10669,"array([3.01900942, 5.25936312])"
2220,7212,"array([3.26024842, 5.80117742])"
2221,8277,"array([3.41826272, 5.20786948])"
2222,8278,"array([3.63604639, 4.4941596 ])"
2223,7215,"array([2.85035473, 5.26696454])"
2224,10454,"array([3.81548489, 5.54074222])"
2225,7217,"array([3.29796134, 5.69501385])"
2226,8280,"array([3.57111812, 5.19167566])"
2227,7219,"array([3.10429257, 5.6495665 ])"
2228,7220,"array([3.01673939, 5.23917415])"
2229,10779,"array([2.87109602, 5.46136096])"
2230,7222,"array([3.01560987, 5.89197871])"
2231,7223,"array([3.27884637, 5.67587339])"
2232,7224,"array([2.93650508, 5.59595968])"
2233,10671,"array([3.73993382, 5.83491447])"
2234,7226,"array([3.08750015, 5.77227743])"
2235,7227,"array([3.16109492, 5.61969285])"
2236,7228,"array([2.883587  , 5.63302095])"
2237,7229,"array([3.33584879, 5.5480155 ])"
2238,10457,"array([3.3533025 , 5.76497122])"
2239,8284,"array([3.65998131, 5.34323339])"
2240,8285,"array([3.10784845, 4.93244829])"
2241,10672,"array([2.94000074, 5.45393467])"
2242,7234,"array([3.39397415, 5.47408807])"
2243,7235,"array([3.02549783, 5.67207275])"
2244,7236,"array([3.1694989 , 6.24626663])"
2245,10673,"array([3.02850399, 5.22365034])"
2246,10674,"array([3.25700756, 5.82172757])"
2247,7239,"array([2.84860413, 5.40629617])"
2248,5188,"array([2.86115628, 6.52420958])"
2249,10461,"array([3.21761461, 5.52375973])"
2250,10780,"array([3.21847152, 5.4217403 ])"
2251,8291,"array([3.81960566, 5.25748271])"
2252,10834,"array([3.74732097, 5.78644548])"
2253,8293,"array([3.53916964, 4.65142368])"
2254,8294,"array([3.69697627, 5.62798179])"
2255,8295,"array([3.94248525, 4.98359645])"
2256,8296,"array([3.66312905, 5.12400883])"
2257,8297,"array([3.52051037, 5.14693844])"
2258,8298,"array([3.395902 , 5.0009552])"
2259,7250,"array([3.13918781, 5.73137424])"
2260,5200,"array([2.85502701, 6.40394225])"
2261,8299,"array([3.93832916, 5.22074444])"
2262,5202,"array([2.77573335, 6.30832679])"
2263,5203,"array([2.90768393, 6.69013284])"
2264,7252,"array([3.4310637 , 5.43276008])"
2265,5205,"array([3.01372055, 6.35667421])"
2266,5206,"array([2.87711067, 6.38877711])"
2267,5207,"array([3.04960142, 6.49435617])"
2268,7253,"array([3.29111985, 5.79220996])"
2269,5209,"array([2.88581252, 6.33999802])"
2270,5210,"array([2.91634692, 6.384089  ])"
2271,5211,"array([2.97542896, 6.42525473])"
2272,5212,"array([2.9791311 , 6.44986312])"
2273,5213,"array([2.82511716, 6.43423286])"
2274,2274,"array([2.57441649, 5.32618896])"
2275,5214,"array([2.95587419, 6.36184095])"
2276,2276,"array([3.0710457 , 5.62604812])"
2277,2277,"array([2.92188211, 5.78110084])"
2278,5215,"array([2.90932907, 6.50678613])"
2279,7254,"array([3.30447017, 5.65346653])"
2280,5217,"array([2.82598136, 6.4593367 ])"
2281,5218,"array([2.95263851, 6.44342263])"
2282,7255,"array([3.1392538 , 5.27887338])"
2283,5220,"array([2.94319115, 6.38658414])"
2284,7256,"array([2.82938781, 5.35052193])"
2285,7257,"array([2.87742432, 5.24348627])"
2286,7258,"array([3.03903373, 5.68047985])"
2287,8300,"array([3.33834438, 4.92021908])"
2288,7260,"array([2.7948844 , 5.50086704])"
2289,7261,"array([3.37773357, 5.65765675])"
2290,8301,"array([3.43653545, 5.02179724])"
2291,7263,"array([2.78148476, 5.75700326])"
2292,7264,"array([2.90986172, 5.29556588])"
2293,7265,"array([3.35073308, 5.87565384])"
2294,10464,"array([3.37801574, 5.82763318])"
2295,5232,"array([3.06466947, 6.35618898])"
2296,7267,"array([3.01982737, 5.86565388])"
2297,5234,"array([3.07871268, 6.38405756])"
2298,5235,"array([2.84868076, 6.3811459 ])"
2299,7268,"array([2.83052304, 5.66044964])"
2300,7269,"array([3.0078311 , 5.46262138])"
2301,8303,"array([3.58362009, 5.27802266])"
2302,7271,"array([2.81017837, 5.11041749])"
2303,5240,"array([2.99548238, 6.40672708])"
2304,5241,"array([2.78046478, 6.40674977])"
2305,8304,"array([3.78156509, 4.93754011])"
2306,10465,"array([3.19036919, 5.72589173])"
2307,8306,"array([3.75633102, 5.05931967])"
2308,7275,"array([2.88969116, 5.90808947])"
2309,7276,"array([2.86073065, 6.10497603])"
2310,7277,"array([2.56133464, 5.1266615 ])"
2311,5248,"array([2.92221628, 6.56434134])"
2312,8307,"array([3.36953463, 4.99887416])"
2313,7279,"array([2.89228045, 5.3070296 ])"
2314,5251,"array([2.97016662, 6.39691731])"
2315,10466,"array([2.73875291, 5.86680585])"
2316,7281,"array([2.96655239, 5.29778046])"
2317,7282,"array([2.77572339, 5.48935743])"
2318,7283,"array([3.05932407, 5.66442982])"
2319,5256,"array([3.07026084, 6.47560085])"
2320,7284,"array([3.01574542, 5.73058118])"
2321,8309,"array([3.29932022, 4.97685407])"
2322,8310,"array([3.6580778, 4.9042612])"
2323,10467,"array([3.08570747, 5.15974993])"
2324,8312,"array([3.55698443, 4.98291881])"
2325,8313,"array([4.0735037 , 5.45636437])"
2326,7290,"array([2.9432495 , 5.84248897])"
2327,7291,"array([2.9054405 , 5.88606893])"
2328,8314,"array([3.22838884, 5.07394074])"
2329,7293,"array([3.07745576, 5.42939665])"
2330,7294,"array([2.86045267, 5.84230096])"
2331,10468,"array([2.8767629 , 5.83525539])"
2332,7296,"array([3.10375478, 5.18697514])"
2333,8316,"array([3.17732753, 4.67914052])"
2334,7298,"array([3.84150767, 5.4958665 ])"
2335,8317,"array([3.16658612, 4.83339486])"
2336,10782,"array([2.9827958 , 5.68496138])"
2337,7301,"array([2.85971411, 5.28522551])"
2338,8319,"array([3.35287194, 4.89556682])"
2339,7303,"array([3.47350202, 5.53458542])"
2340,7304,"array([3.03304365, 5.32310696])"
2341,8320,"array([3.85698619, 5.33872041])"
2342,8321,"array([3.88590767, 5.44493346])"
2343,7307,"array([2.54994984, 5.19327317])"
2344,7308,"array([3.04248514, 5.28799318])"
2345,8322,"array([3.34856855, 5.17535475])"
2346,10783,"array([3.03110755, 5.14695951])"
2347,10471,"array([3.21548818, 5.56372124])"
2348,7312,"array([3.40924079, 5.76742873])"
2349,7313,"array([4.04865497, 5.56138006])"
2350,7314,"array([3.0814741 , 5.56231307])"
2351,7315,"array([3.26033971, 5.8395892 ])"
2352,10784,"array([2.98934538, 5.10406395])"
2353,7317,"array([2.97491748, 5.1535409 ])"
2354,7318,"array([3.03804528, 5.4563715 ])"
